stationing;easting;northing;elevation;azimuth;slope;gauge;cantrad;trackradius;guid;cq;odometer;airtemperature;airpressure;sleeper;corr_3dsmoothing_sit;corr_3dsmoothing_elev;corr_3dsmoothing_dist;tpstype;comp_e;comp_n;comp_h;imu_roll_rad;sync_value;datetime;origin;
330659.2678;453034.5412;4565312.2670;493.8799;1.5631913836;0.0154052191244;1.4348;0.000395;0.000;7A5D2D71-90DB-400A-A4C2-C46B348BB9C1;NA;330659.1981;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002867;4712186;20171003004108;IMUABS;
330659.4312;453034.7046;4565312.2682;493.8824;1.56317283186;0.0153597792207;1.4348;0.000462;0.000;2D298108-1BC1-48A1-8BA6-D40D4B91B1C6;NA;330659.3603;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002934;4712286;20171003004108;IMUABS;
330659.5972;453034.8706;4565312.2694;493.8850;1.56325592065;0.0152685008198;1.4348;0.000447;0.000;B53FB9C6-F384-4806-8791-D6F49FBB1CD1;NA;330659.5277;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002919;4712386;20171003004109;IMUABS;
330659.7638;453035.0371;4565312.2707;493.8875;1.56326275162;0.0152470342882;1.4349;0.000371;0.000;25F8B0BD-495C-498A-9267-C9315D246CE5;NA;330659.6899;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002843;4712486;20171003004109;IMUABS;
330659.9257;453035.1990;4565312.2719;493.8900;1.56318249362;0.0151184606917;1.4348;0.000446;0.000;71D25F7F-02E3-4623-99CC-867733637DDC;NA;330659.8573;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002918;4712586;20171003004109;IMUABS;
330660.0886;453035.3619;4565312.2731;493.8924;1.56305964828;0.014971621274;1.4348;0.000460;0.000;93BACA81-37EC-40CE-A9DF-FFD215392061;NA;330660.0247;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002932;4712686;20171003004109;IMUABS;
330660.2510;453035.5243;4565312.2744;493.8949;1.56305356191;0.0148696742069;1.4348;0.000417;0.000;5F96FEF4-D03C-4C99-A363-496AADCB157B;NA;330660.1869;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002889;4712786;20171003004109;IMUABS;
330660.4167;453035.6899;4565312.2757;493.8973;1.56295085393;0.014783681257;1.4348;0.000311;0.000;EC278CFD-FB23-4876-B7C8-937C596952D0;NA;330660.3491;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002783;4712886;20171003004109;IMUABS;
330660.5792;453035.8524;4565312.2770;493.8997;1.56285039911;0.0147731772314;1.4347;0.000384;0.000;8C128638-BC87-4309-9D71-9CB2DCEAF5D8;NA;330660.5112;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002856;4712986;20171003004109;IMUABS;
330660.7458;453036.0190;4565312.2783;493.9021;1.56283918863;0.0145925233851;1.4347;0.000480;0.000;95282CD3-F2C1-4E73-ACD7-925B511D6975;NA;330660.6734;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002952;4713086;20171003004109;IMUABS;
330660.9069;453036.1801;4565312.2796;493.9045;1.56281969222;0.0146407492126;1.4347;0.000541;0.000;6C5016EF-8C66-4F0F-B068-2494EFCED3B5;NA;330660.8408;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.003013;4713186;20171003004109;IMUABS;
330661.0698;453036.3429;4565312.2809;493.9069;1.56290386101;0.0146538838443;1.4347;0.000344;0.000;ED3BE546-A42B-413B-9ACF-66CE28D8E8BD;NA;330661.0030;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002817;4713286;20171003004109;IMUABS;
330661.2316;453036.5047;4565312.2822;493.9092;1.56286931926;0.0147087001054;1.4347;0.000375;0.000;352EFA89-A38F-4362-9C90-25A5E2930B62;NA;330661.1652;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002848;4713386;20171003004110;IMUABS;
330661.3935;453036.6666;4565312.2835;493.9116;1.56287311574;0.0146109989496;1.4347;0.000435;0.000;8F7654EF-BF32-43DF-8E12-0B81AE3293B5;NA;330661.3274;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002907;4713486;20171003004110;IMUABS;
330661.5553;453036.8284;4565312.2847;493.9140;1.56287399924;0.0145949201946;1.4348;0.000426;0.000;0ED6D685-F091-47B9-A320-C38C70AAB45C;NA;330661.4895;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002898;4713586;20171003004110;IMUABS;
330661.7172;453036.9903;4565312.2860;493.9164;1.5628094216;0.014635063557;1.4348;0.000353;0.000;CA07F0C5-2E7B-4955-964A-843A972990EA;NA;330661.6570;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002825;4713686;20171003004110;IMUABS;
330661.8792;453037.1522;4565312.2873;493.9187;1.56281489447;0.0146494710619;1.4347;0.000328;0.000;CA996907-CD4E-4AED-9701-4A9524363493;NA;330661.8191;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002801;4713786;20171003004110;IMUABS;
330662.0428;453037.3158;4565312.2886;493.9211;1.56281790921;0.0147358037019;1.4347;0.000373;0.000;CCA2CF8E-DD14-4B67-AC88-DFCF1DC1FC49;NA;330661.9813;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002846;4713886;20171003004110;IMUABS;
330662.2084;453037.4814;4565312.2900;493.9235;1.56281062865;0.0146418942286;1.4347;0.000428;0.000;08786C70-DA1F-40CE-AE0A-159C548E9820;NA;330662.1383;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002900;4713986;20171003004110;IMUABS;
330662.3703;453037.6433;4565312.2913;493.9259;1.56282529056;0.0147167686684;1.4347;0.000451;0.000;D5F7E07D-1520-440E-87DA-AF41502C30E5;NA;330662.3057;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002923;4714086;20171003004110;IMUABS;
330662.5323;453037.8052;4565312.2925;493.9284;1.56283892774;0.0147952349461;1.4348;0.000363;0.000;75AA0998-ACB8-46EE-ACD1-72068193BBD8;NA;330662.4679;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002835;4714186;20171003004110;IMUABS;
330662.6941;453037.9670;4565312.2938;493.9307;1.56289741654;0.0149555051414;1.4348;0.000316;0.000;FBA8260F-EE57-4A2F-814F-083C5583C3BE;NA;330662.6353;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002788;4714286;20171003004110;IMUABS;
330662.8577;453038.1306;4565312.2951;493.9331;1.56290754359;0.0150349438316;1.4349;0.000339;0.000;0A9F3343-9895-4446-B499-00DBB8CB840E;NA;330662.7922;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002811;4714386;20171003004111;IMUABS;
330663.0232;453038.2961;4565312.2964;493.9356;1.56271773302;0.0149630649301;1.4349;0.000375;0.000;81D100B0-5A3A-4B27-88FA-2E16D92DB067;NA;330662.9596;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002847;4714486;20171003004111;IMUABS;
330663.1845;453038.4573;4565312.2977;493.9381;1.5627117753;0.0152497060516;1.4350;0.000314;0.000;8FA88FDC-9B7A-4B5C-865C-5B9F1343525D;NA;330663.1218;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002786;4714586;20171003004111;IMUABS;
330663.3478;453038.6206;4565312.2990;493.9406;1.56269910488;0.0154807829031;1.4349;0.000224;0.000;2C7380C6-2A5D-4CEE-ABD2-1AE453C1ADC3;NA;330663.2840;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002696;4714686;20171003004111;IMUABS;
330663.5094;453038.7822;4565312.3004;493.9430;1.56267265646;0.0156376450988;1.4349;0.000226;0.000;2EDC632A-924A-41F3-BA83-1F48F7A32850;NA;330663.4462;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002698;4714786;20171003004111;IMUABS;
330663.6712;453038.9440;4565312.3017;493.9456;1.56266708277;0.0157309840799;1.4349;0.000314;0.000;B7C4B934-FE56-48CB-BA72-A2C0BE30FC0A;NA;330663.6083;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002786;4714886;20171003004111;IMUABS;
330663.8332;453039.1059;4565312.3030;493.9482;1.56256663081;0.0158495695006;1.4349;0.000273;0.000;5A7104D5-F28E-49FC-BB3A-A7B5C33C30DF;NA;330663.7705;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002745;4714986;20171003004111;IMUABS;
330663.9952;453039.2679;4565312.3043;493.9508;1.56265027272;0.0160368124223;1.4349;0.000150;0.000;7C9B47C2-02F6-4223-BE3A-2EB2481D0F1C;NA;330663.9327;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002622;4715086;20171003004111;IMUABS;
330664.1572;453039.4299;4565312.3056;493.9534;1.56255659454;0.0160411079645;1.4349;0.000112;0.000;C1AEFEC7-A2E0-47F3-8071-9A06F8D7B561;NA;330664.0949;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002584;4715186;20171003004111;IMUABS;
330664.3191;453039.5918;4565312.3070;493.9560;1.56242697513;0.0159037567326;1.4348;0.000129;0.000;F0D691EC-F507-4635-8778-25A29A431300;NA;330664.2571;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002601;4715286;20171003004111;IMUABS;
330664.4812;453039.7538;4565312.3083;493.9586;1.56230823385;0.0158245330399;1.4348;0.000125;0.000;DF2496D7-A6D4-4F7D-AE79-F3DB533AE6DA;NA;330664.4192;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002597;4715386;20171003004112;IMUABS;
330664.6430;453039.9156;4565312.3097;493.9612;1.56216824113;0.0157092845991;1.4348;0.000093;0.000;E8EED2D3-DD0C-4C84-AEBB-6EF74948F90B;NA;330664.5814;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002565;4715486;20171003004112;IMUABS;
330664.8013;453040.0739;4565312.3111;493.9636;1.56217163322;0.0156128293178;1.4348;0.000068;0.000;01681268-9EBD-4083-BB56-4B71C1B1A843;NA;330664.7436;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002540;4715586;20171003004112;IMUABS;
330664.9616;453040.2342;4565312.3125;493.9661;1.56216596719;0.0155099292189;1.4348;0.000169;0.000;199E8E0F-906D-4852-8857-558992899686;NA;330664.9005;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002641;4715686;20171003004112;IMUABS;
330665.1184;453040.3909;4565312.3139;493.9685;1.5621201689;0.0153857960064;1.4348;0.000252;0.000;CD4BA3B9-176E-4FEB-8FCB-50FCBE058A53;NA;330665.0627;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002724;4715786;20171003004112;IMUABS;
330665.2802;453040.5527;4565312.3153;493.9710;1.56214632012;0.0154201100998;1.4348;0.000279;0.000;0FB8563E-2717-4875-8AA4-A649E630BDD1;NA;330665.2197;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002751;4715886;20171003004112;IMUABS;
330665.4422;453040.7147;4565312.3166;493.9735;1.56220402025;0.0153670323607;1.4349;0.000200;0.000;F18D1CDE-0054-48AE-8B0B-0E391E902479;NA;330665.3819;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002672;4715986;20171003004112;IMUABS;
330665.5997;453040.8722;4565312.3180;493.9759;1.56222968349;0.0152536985995;1.4348;0.000195;0.000;2EDF6B6F-6CC4-49BF-9AAC-45E5542F3EB4;NA;330665.5388;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002667;4716086;20171003004112;IMUABS;
330665.7607;453041.0331;4565312.3194;493.9784;1.56229149348;0.015204437782;1.4349;0.000235;0.000;F14D3002-03ED-4946-B818-2F7448917344;NA;330665.7010;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002708;4716186;20171003004112;IMUABS;
330665.9172;453041.1896;4565312.3207;493.9808;1.56218949462;0.0151497480946;1.4349;0.000242;0.000;2E26BD01-AE5D-4026-9E58-FBC2CFD3EA7D;NA;330665.8579;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002715;4716286;20171003004113;IMUABS;
330666.0754;453041.3478;4565312.3221;493.9831;1.5622626469;0.0150539049953;1.4349;0.000154;0.000;34CC0219-0917-4A57-87E9-2CED59529B28;NA;330666.0149;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002626;4716386;20171003004113;IMUABS;
330666.2341;453041.5065;4565312.3234;493.9855;1.56233233102;0.0149105722128;1.4349;0.000151;0.000;CFAB9682-8AE7-4287-8211-A59A6131A2BF;NA;330666.1771;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002623;4716486;20171003004113;IMUABS;
330666.3924;453041.6648;4565312.3248;493.9879;1.56228797082;0.0148262090517;1.4348;0.000186;0.000;C96FB7DD-751C-4D97-9DEC-09AA016ADF42;NA;330666.3340;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002659;4716586;20171003004113;IMUABS;
330666.5491;453041.8214;4565312.3261;493.9902;1.56231059096;0.0148632961634;1.4348;0.000156;0.000;969715F3-206B-482F-9C6D-C23F20F2A24E;NA;330666.4910;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002628;4716686;20171003004113;IMUABS;
330666.7073;453041.9796;4565312.3274;493.9925;1.56234633422;0.0148451013763;1.4348;0.000154;0.000;67C56F2E-3EB7-4B49-AF9D-294D55F8724C;NA;330666.6531;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002626;4716786;20171003004113;IMUABS;
330666.8692;453042.1415;4565312.3288;493.9949;1.56243139818;0.014832811598;1.4349;0.000106;0.000;EFC63B2E-4767-40D8-9901-FBBD833D4C78;NA;330666.8101;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002578;4716886;20171003004113;IMUABS;
330667.0302;453042.3025;4565312.3302;493.9973;1.56246384599;0.0147645074836;1.4349;0.000134;0.000;012E0534-0601-4EEC-BB27-A2F34BCA8D73;NA;330666.9723;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002606;4716986;20171003004113;IMUABS;
330667.1916;453042.4638;4565312.3315;493.9997;1.56240416299;0.0147159492842;1.4349;0.000162;0.000;BD7A23F8-DCC0-4080-BCCC-6C0E0D3199F0;NA;330667.1344;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002634;4717086;20171003004113;IMUABS;
330667.3497;453042.6219;4565312.3328;494.0021;1.56246051602;0.0146743029079;1.4350;-0.000025;0.000;DD9DCDA4-7DE2-4660-8D7D-1BA6EA991F1D;NA;330667.2914;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002447;4717186;20171003004113;IMUABS;
330667.5100;453042.7822;4565312.3341;494.0044;1.56249495434;0.0146151862569;1.4350;-0.000020;0.000;63D9DFF2-19C9-4BE9-AF25-330C858DDA2C;NA;330667.4536;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002453;4717286;20171003004113;IMUABS;
330667.6718;453042.9440;4565312.3355;494.0067;1.56241272298;0.0146322091019;1.4350;-0.000111;0.000;252CF219-6944-4F50-8127-72480E4E4085;NA;330667.6158;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002362;4717386;20171003004114;IMUABS;
330667.8301;453043.1022;4565312.3368;494.0090;1.5624493733;0.0146432952625;1.4350;-0.000056;0.000;6094BD5D-1334-4069-A8F3-A6B6C8B03300;NA;330667.7779;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002416;4717486;20171003004114;IMUABS;
330667.9958;453043.2679;4565312.3382;494.0114;1.56235872789;0.0147214995019;1.4350;-0.000067;0.000;66E5BF22-4B4B-4F93-B4F1-73A34F113D86;NA;330667.9401;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002405;4717586;20171003004114;IMUABS;
330668.1562;453043.4283;4565312.3396;494.0138;1.56234881695;0.0149130452202;1.4350;-0.000095;0.000;09621A34-238F-4F5C-BA31-7E1F8E875CEF;NA;330668.1023;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002377;4717686;20171003004114;IMUABS;
330668.3203;453043.5924;4565312.3409;494.0163;1.56224015673;0.015055014738;1.4350;-0.000217;0.000;2DA10310-983C-4DAA-830E-EFA6ACA717E0;NA;330668.2645;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002255;4717786;20171003004114;IMUABS;
330668.4818;453043.7538;4565312.3423;494.0187;1.5621856269;0.01525665016;1.4350;-0.000272;0.000;4E147517-CB85-4810-8573-6F66C57D3567;NA;330668.4266;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002201;4717886;20171003004114;IMUABS;
330668.6438;453043.9158;4565312.3437;494.0212;1.56222078704;0.0153610065312;1.4349;-0.000275;0.000;B430F02F-E728-4680-AF69-CBA08B448E4D;NA;330668.5888;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002197;4717986;20171003004114;IMUABS;
330668.8005;453044.0725;4565312.3451;494.0236;1.56208243819;0.0154555074427;1.4349;-0.000340;0.000;A22E06A7-708D-4F7F-87F0-07B33B3769B5;NA;330668.7510;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002133;4718086;20171003004114;IMUABS;
330668.9589;453044.2309;4565312.3465;494.0261;1.56209511904;0.0155191502961;1.4349;-0.000314;0.000;CE0714D5-C917-44E1-BFE1-9EF4B941AFE2;NA;330668.9080;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002158;4718186;20171003004114;IMUABS;
330669.1141;453044.3860;4565312.3478;494.0285;1.56213146568;0.0155476314579;1.4349;-0.000353;0.000;DE3EFD59-1EAF-4924-A40F-FF6BE0EF5675;NA;330669.0649;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002119;4718286;20171003004114;IMUABS;
330669.2707;453044.5426;4565312.3492;494.0310;1.56215026095;0.0154945861959;1.4348;-0.000388;0.000;EE408C55-93DE-47A1-B9E7-63FFD7A13C72;NA;330669.2166;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002084;4718386;20171003004115;IMUABS;
330669.4221;453044.6940;4565312.3505;494.0333;1.56220268692;0.0154213929324;1.4348;-0.000438;0.000;2CF3ECF8-8862-4FC6-B628-7AC87D3CF061;NA;330669.3683;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002034;4718486;20171003004115;IMUABS;
330669.5683;453044.8402;4565312.3517;494.0356;1.56222985958;0.0154195394941;1.4348;-0.000510;0.000;54EE39F6-C919-4375-8477-3262C4A7B118;NA;330669.5148;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001963;4718586;20171003004115;IMUABS;
330669.7145;453044.9863;4565312.3530;494.0378;1.56228371595;0.0153386778221;1.4348;-0.000422;0.000;A9EE0B17-4139-41AF-9891-C77FA841ED10;NA;330669.6613;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002051;4718686;20171003004115;IMUABS;
330669.8555;453045.1273;4565312.3542;494.0399;1.56232348382;0.0152847649234;1.4348;-0.000426;0.000;3045A83E-0450-4758-953B-E56A69CB6F1F;NA;330669.8026;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002046;4718786;20171003004115;IMUABS;
330669.9965;453045.2683;4565312.3554;494.0421;1.56234463757;0.0151452008716;1.4348;-0.000396;0.000;95DC1DBE-8BF5-4A05-847C-EC66171D8BB4;NA;330669.9438;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002076;4718886;20171003004115;IMUABS;
330670.1322;453045.4040;4565312.3565;494.0442;1.56236738962;0.0150142765824;1.4349;-0.000380;0.000;D94115C1-5990-4710-B6CE-B87E4556B234;NA;330670.0851;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002092;4718986;20171003004115;IMUABS;
330670.2714;453045.5432;4565312.3577;494.0463;1.5624992523;0.0150137074658;1.4348;-0.000482;0.000;B66846EC-5C06-4658-98A9-AC89A31338DB;NA;330670.2159;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001990;4719086;20171003004115;IMUABS;
330670.4036;453045.6753;4565312.3588;494.0483;1.56260367278;0.01505169547;1.4348;-0.000504;0.000;03A0A494-18AD-464B-AC86-5057BA122EBF;NA;330670.3519;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001969;4719186;20171003004115;IMUABS;
330670.5379;453045.8096;4565312.3599;494.0502;1.56261655451;0.014939531583;1.4348;-0.000460;0.000;36FC90E7-EB95-4A6A-AA91-48BEC0717945;NA;330670.4879;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002012;4719286;20171003004115;IMUABS;
330670.6682;453045.9399;4565312.3610;494.0521;1.56268803557;0.0148927509551;1.4348;-0.000404;0.000;6838DD00-5AB1-43DE-A627-40963D9353C6;NA;330670.6187;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002068;4719386;20171003004116;IMUABS;
330670.8004;453046.0721;4565312.3620;494.0541;1.56277303502;0.0149025214592;1.4349;-0.000246;0.000;C2E98D90-C247-48DA-90C3-F7F39AA08510;NA;330670.7495;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002226;4719486;20171003004116;IMUABS;
330670.9292;453046.2009;4565312.3630;494.0561;1.56275308701;0.0148832297784;1.4349;-0.000245;0.000;ACDDBC26-41C5-4DA9-AD18-3C26767835CA;NA;330670.8803;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002227;4719586;20171003004116;IMUABS;
330671.0599;453046.3316;4565312.3641;494.0580;1.5628428478;0.0149565311728;1.4349;-0.000464;0.000;9E0716EA-E1DC-4D3D-BF8A-9765B808F6A3;NA;330671.0111;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002008;4719686;20171003004116;IMUABS;
330671.1923;453046.4640;4565312.3651;494.0600;1.56288332912;0.0151234917004;1.4349;-0.000323;0.000;1E39A6E8-1392-466E-810A-689E7D8AE1AA;NA;330671.1418;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002149;4719786;20171003004116;IMUABS;
330671.3175;453046.5891;4565312.3661;494.0619;1.56273043085;0.0150314220868;1.4349;-0.000416;0.000;919E3283-096B-4BC9-BA32-F4C2679DEC32;NA;330671.2674;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002056;4719886;20171003004116;IMUABS;
330671.4465;453046.7181;4565312.3672;494.0638;1.56277051177;0.0149904460093;1.4348;-0.000476;0.000;13530144-024C-43A2-A254-36BFF11EAADB;NA;330671.3982;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001996;4719986;20171003004116;IMUABS;
330671.5682;453046.8398;4565312.3681;494.0656;1.56281621813;0.0151495070151;1.4349;-0.000365;0.000;0679D844-AB93-4033-96E0-435B2370D3DB;NA;330671.5185;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002107;4720086;20171003004116;IMUABS;
330671.6930;453046.9646;4565312.3691;494.0676;1.56272120536;0.015141660323;1.4349;-0.000401;0.000;A043DEBE-64F9-47EB-9F96-3301D6C9BC6C;NA;330671.6441;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002071;4720186;20171003004116;IMUABS;
330671.8177;453047.0893;4565312.3702;494.0694;1.56272873942;0.0151086423596;1.4348;-0.000447;0.000;6FE3D579-4C54-4D6E-8E04-7914C5D9984C;NA;330671.7696;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002026;4720286;20171003004116;IMUABS;
330671.9377;453047.2092;4565312.3711;494.0712;1.56269146403;0.0150847259974;1.4348;-0.000386;0.000;82AAA2B7-9AD8-470D-939D-E148BA4B87C7;NA;330671.8900;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002086;4720386;20171003004117;IMUABS;
330672.0633;453047.3348;4565312.3721;494.0732;1.56266655469;0.015059119304;1.4348;-0.000313;0.000;1DC7ABF8-0B3C-46F3-B74E-37A7D1C5714C;NA;330672.0155;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002159;4720486;20171003004117;IMUABS;
330672.1829;453047.4544;4565312.3731;494.0750;1.5626676559;0.0149618821392;1.4348;-0.000325;0.000;D8CAD0B3-178A-41AF-A200-8DB38A693F6E;NA;330672.1359;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002147;4720586;20171003004117;IMUABS;
330672.3100;453047.5815;4565312.3741;494.0769;1.56285981853;0.0149460739366;1.4348;-0.000252;0.000;5C8588F0-A74E-4377-BBC1-6CAE6300E774;NA;330672.2614;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002220;4720686;20171003004117;IMUABS;
330672.4340;453047.7054;4565312.3752;494.0787;1.5629457215;0.0148911217274;1.4348;-0.000303;0.000;C2E8332A-2413-4D92-857E-69017366DC04;NA;330672.3922;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002169;4720786;20171003004117;IMUABS;
330672.5643;453047.8357;4565312.3762;494.0806;1.56304748885;0.0146986565829;1.4348;-0.000106;0.000;9B237272-281D-498E-A8DA-E697D1DF596A;NA;330672.5178;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002366;4720886;20171003004117;IMUABS;
330672.6896;453047.9610;4565312.3772;494.0825;1.56330141759;0.0145802743145;1.4348;-0.000033;0.000;D8E4E0B1-3BBF-4310-9067-9B8A7D192FF6;NA;330672.6433;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002439;4720986;20171003004117;IMUABS;
330672.8146;453048.0860;4565312.3781;494.0843;1.56351645504;0.0145438613007;1.4349;-0.000068;0.000;9D194770-4156-4F47-B30B-38466A76AE5A;NA;330672.7689;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002404;4721086;20171003004117;IMUABS;
330672.9453;453048.2167;4565312.3790;494.0862;1.56385618993;0.0145593055435;1.4350;0.000030;0.000;BB0E74DC-F4B7-4CDE-8BC0-45BEC344BCEF;NA;330672.8944;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002503;4721186;20171003004117;IMUABS;
330673.0703;453048.3417;4565312.3799;494.0880;1.56390875125;0.0144122004086;1.4353;0.000046;0.000;89E54D2E-7DBF-4792-8FFD-5AD37819EDB7;NA;330673.0252;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002519;4721286;20171003004117;IMUABS;
330673.1981;453048.4695;4565312.3807;494.0898;1.56403666587;0.0142986568001;1.4355;0.000077;0.000;7E53388B-87C8-4719-ACE1-36B71E5C3B52;NA;330673.1508;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002549;4721386;20171003004118;IMUABS;
330673.3276;453048.5989;4565312.3815;494.0917;1.5641703842;0.0142711834276;1.4358;0.000053;0.000;AB9B6671-5F9B-49C3-BA7A-87921D3C95FB;NA;330673.2816;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002525;4721486;20171003004118;IMUABS;
330673.4573;453048.7286;4565312.3823;494.0936;1.56416466776;0.0142625959713;1.4359;0.000017;0.000;45FEDA0B-5723-4B12-905E-DF3276A81FD4;NA;330673.4124;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002489;4721586;20171003004118;IMUABS;
330673.5926;453048.8639;4565312.3833;494.0954;1.56418805476;0.0143242590323;1.4360;-0.000186;0.000;8F704322-9EF5-4632-B14C-0A1865B2F965;NA;330673.5432;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002287;4721686;20171003004118;IMUABS;
330673.7244;453048.9957;4565312.3842;494.0973;1.56404768212;0.014506124714;1.4361;-0.000024;0.000;D8E49477-317F-4A90-ABB7-3FEBE90068E2;NA;330673.6792;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002449;4721786;20171003004118;IMUABS;
